user_id,signup_date,segment,city_tier,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,repeat_rate_flag,user_value_band
u001532,2025-11-22,value,3,mobile,6,0,,,0,no_spend
u001533,2025-10-11,regular,3,mobile,3,2,2025-12-09 03:32:33,2025-12-29 22:49:47,1,high
u001534,2025-11-30,regular,1,web,5,3,2025-10-29 10:36:16,2025-11-29 02:15:29,1,high
u001535,2025-12-14,value,2,mobile,2,0,,,0,no_spend
u001536,2025-06-28,value,2,mobile,7,1,2025-10-30 17:13:45,2025-10-30 17:13:45,0,medium
u001537,2025-07-10,value,3,mobile,7,0,,,0,no_spend
u001538,2025-09-02,value,3,web,1,0,,,0,no_spend
u001539,2026-01-02,regular,3,mobile,2,0,,,0,no_spend
u001540,2025-09-15,value,2,web,2,0,,,0,no_spend
u001541,2025-12-26,value,2,mobile,3,1,2025-11-02 13:11:31,2025-11-02 13:11:31,0,medium
u001542,2025-09-28,regular,2,web,3,0,,,0,no_spend
u001543,2025-08-23,value,3,web,3,0,,,0,no_spend
u001544,2025-12-29,value,2,web,2,0,,,0,no_spend
u001545,2025-10-19,regular,2,mobile,2,0,,,0,no_spend
u001546,2025-09-07,value,2,mobile,1,1,2025-10-30 23:30:56,2025-10-30 23:30:56,0,high
u001547,2025-07-02,value,3,mobile,2,0,,,0,no_spend
u001548,2025-07-16,value,3,mobile,5,0,,,0,no_spend
u001549,2025-07-22,value,1,mobile,1,0,,,0,no_spend
u001550,2025-09-08,regular,1,mobile,4,0,,,0,no_spend
u001551,2025-10-28,value,2,web,2,0,,,0,no_spend
u001552,2025-08-27,value,2,mobile,2,0,,,0,no_spend
u001553,2025-07-07,premium,2,web,5,0,,,0,no_spend
u001554,2025-08-18,premium,1,web,2,0,,,0,no_spend
u001555,2025-09-17,value,2,web,3,0,,,0,no_spend
u001556,2026-01-17,value,2,web,2,0,,,0,no_spend
u001557,2025-09-13,regular,2,mobile,1,0,,,0,no_spend
u001558,2025-07-12,regular,2,mobile,3,0,,,0,no_spend
u001559,2025-10-23,regular,3,web,3,0,,,0,no_spend
u001560,2026-01-02,value,2,mobile,5,0,,,0,no_spend
u001561,2025-12-05,value,3,web,4,2,2025-10-25 16:49:15,2025-12-13 13:28:37,1,high
u001562,2025-12-16,regular,2,web,3,0,,,0,no_spend
u001563,2026-01-04,premium,2,web,4,1,2025-12-25 08:54:28,2025-12-25 08:54:28,0,medium
u001564,2025-11-04,premium,2,web,2,0,,,0,no_spend
u001565,2026-01-18,value,1,web,3,0,,,0,no_spend
u001566,2025-06-30,regular,2,web,6,0,,,0,no_spend
u001567,2025-12-15,value,2,web,7,2,2025-10-24 04:01:01,2025-11-20 11:06:02,1,high
u001568,2025-12-20,regular,3,web,1,0,,,0,no_spend
u001569,2026-01-01,premium,2,mobile,3,2,2025-10-24 15:16:41,2025-11-29 18:28:58,1,high
u001570,2025-10-01,regular,1,web,2,0,,,0,no_spend
u001571,2025-12-05,value,2,web,4,0,,,0,no_spend
u001572,2025-08-03,regular,1,web,1,0,,,0,no_spend
u001573,2025-10-28,regular,3,web,3,1,2026-01-01 12:13:11,2026-01-01 12:13:11,0,low
u001574,2025-09-06,regular,3,web,6,0,,,0,no_spend
u001575,2025-10-26,value,2,web,3,0,,,0,no_spend
u001576,2025-11-12,premium,2,mobile,3,0,,,0,no_spend
u001577,2025-09-04,value,2,mobile,3,0,,,0,no_spend
u001578,2025-08-07,value,2,mobile,2,0,,,0,no_spend
u001579,2025-08-29,value,3,mobile,1,0,,,0,no_spend
u001580,2025-11-09,value,3,web,2,0,,,0,no_spend
u001581,2025-11-12,value,2,web,5,0,,,0,no_spend
u001582,2025-11-26,regular,2,web,2,0,,,0,no_spend
u001583,2025-07-20,value,1,web,4,1,2026-01-02 07:07:12,2026-01-02 07:07:12,0,low
u001584,2025-12-12,value,1,web,3,0,,,0,no_spend
u001585,2025-11-14,value,1,web,3,0,,,0,no_spend
u001586,2025-06-29,value,2,mobile,9,0,,,0,no_spend
u001587,2025-09-01,premium,3,web,9,0,,,0,no_spend
u001588,2025-09-29,premium,2,web,5,1,2025-12-22 06:38:06,2025-12-22 06:38:06,0,low
u001589,2025-09-07,value,1,mobile,4,0,,,0,no_spend
u001590,2025-07-18,regular,1,web,2,0,,,0,no_spend
u001591,2025-08-05,regular,2,mobile,7,0,,,0,no_spend
u001592,2025-06-28,premium,3,mobile,1,0,,,0,no_spend
u001593,2025-07-12,value,2,mobile,6,1,2025-11-26 02:52:30,2025-11-26 02:52:30,0,high
u001594,2025-08-18,value,3,web,4,0,,,0,no_spend
u001595,2025-12-12,regular,3,web,5,0,,,0,no_spend
u001596,2025-10-12,premium,1,mobile,2,0,,,0,no_spend
u001597,2025-09-20,regular,2,mobile,3,0,,,0,no_spend
u001598,2025-11-09,regular,3,mobile,5,0,,,0,no_spend
u001599,2025-10-15,value,2,web,5,0,,,0,no_spend
u001600,2025-07-21,regular,1,web,1,0,,,0,no_spend
u001601,2025-08-09,premium,3,web,3,0,,,0,no_spend
u001602,2025-08-09,regular,3,web,4,0,,,0,no_spend
u001603,2025-10-27,regular,2,web,3,0,,,0,no_spend
u001604,2025-09-28,regular,2,mobile,0,0,,,0,no_spend
u001605,2025-09-12,regular,1,web,6,1,2025-11-30 05:34:23,2025-11-30 05:34:23,0,medium
u001606,2025-10-18,regular,3,mobile,4,1,2026-01-03 17:32:43,2026-01-03 17:32:43,0,high
u001607,2026-01-13,regular,2,mobile,2,0,,,0,no_spend
u001608,2025-08-28,premium,1,web,1,0,,,0,no_spend
u001609,2025-10-10,regular,2,web,5,0,,,0,no_spend
u001610,2025-10-02,value,3,mobile,7,2,2025-11-27 01:46:52,2025-12-13 17:23:58,1,high
u001611,2025-11-20,regular,3,web,0,0,,,0,no_spend
u001612,2025-11-23,value,2,web,6,0,,,0,no_spend
u001613,2025-11-23,value,1,mobile,3,0,,,0,no_spend
u001614,2025-08-04,value,3,mobile,3,0,,,0,no_spend
u001615,2025-09-25,regular,3,mobile,2,1,2026-01-16 14:21:57,2026-01-16 14:21:57,0,low
u001616,2025-12-10,value,2,mobile,2,0,,,0,no_spend
u001617,2025-09-11,value,2,web,0,0,,,0,no_spend
u001618,2026-01-16,regular,2,mobile,1,0,,,0,no_spend
u001619,2025-09-08,value,2,mobile,2,0,,,0,no_spend
u001620,2025-10-05,regular,1,mobile,1,0,,,0,no_spend
u001621,2025-10-01,premium,1,mobile,2,0,,,0,no_spend
u001622,2025-09-22,regular,1,mobile,3,0,,,0,no_spend
u001623,2025-12-18,value,3,mobile,4,0,,,0,no_spend
u001624,2025-07-26,value,1,web,1,0,,,0,no_spend
u001625,2025-10-20,regular,1,mobile,3,0,,,0,no_spend
u001626,2025-10-31,regular,2,web,4,0,,,0,no_spend
u001627,2025-12-19,value,1,mobile,5,0,,,0,no_spend
u001628,2025-10-29,regular,1,mobile,4,0,,,0,no_spend
u001629,2026-01-11,regular,2,mobile,2,0,,,0,no_spend
u001630,2025-12-23,value,2,web,3,0,,,0,no_spend
u001631,2025-09-04,regular,2,web,2,0,,,0,no_spend
u001632,2025-12-21,value,3,web,5,1,2025-12-04 19:04:00,2025-12-04 19:04:00,0,low
u001633,2026-01-10,value,1,web,3,1,2025-11-21 03:41:44,2025-11-21 03:41:44,0,low
u001634,2025-08-16,regular,3,web,4,0,,,0,no_spend
u001635,2025-10-29,value,3,mobile,1,0,,,0,no_spend
u001636,2025-08-21,regular,3,web,0,0,,,0,no_spend
u001637,2025-11-06,regular,2,mobile,1,0,,,0,no_spend
u001638,2025-07-13,value,2,web,6,0,,,0,no_spend
u001639,2025-11-24,premium,2,mobile,2,1,2025-11-03 19:27:48,2025-11-03 19:27:48,0,low
u001640,2025-09-19,value,2,mobile,2,1,2026-01-17 01:10:07,2026-01-17 01:10:07,0,low
u001641,2025-10-24,value,1,mobile,1,1,2025-11-26 17:41:13,2025-11-26 17:41:13,0,low
u001642,2025-06-28,premium,3,mobile,4,0,,,0,no_spend
u001643,2025-11-16,regular,2,mobile,1,0,,,0,no_spend
u001644,2025-10-05,regular,3,mobile,3,0,,,0,no_spend
u001645,2025-11-01,value,2,mobile,7,0,,,0,no_spend
u001646,2025-08-28,value,1,web,4,0,,,0,no_spend
u001647,2025-07-24,regular,2,web,2,0,,,0,no_spend
u001648,2025-09-22,value,2,mobile,2,1,2025-12-25 04:54:21,2025-12-25 04:54:21,0,medium
u001649,2026-01-07,value,2,web,2,0,,,0,no_spend
u001650,2025-08-10,regular,2,web,5,1,2025-11-17 03:22:31,2025-11-17 03:22:31,0,medium
u001651,2025-11-12,value,1,mobile,3,1,2025-11-19 11:54:05,2025-11-19 11:54:05,0,high
u001652,2025-07-03,value,2,web,4,0,,,0,no_spend
u001653,2025-11-21,value,2,mobile,2,0,,,0,no_spend
u001654,2025-08-12,regular,3,mobile,3,0,,,0,no_spend
u001655,2025-09-26,regular,1,mobile,4,1,2025-12-20 04:09:58,2025-12-20 04:09:58,0,low
u001656,2025-09-08,premium,2,mobile,2,0,,,0,no_spend
u001657,2025-07-17,value,2,mobile,3,0,,,0,no_spend
u001658,2025-09-04,value,2,mobile,1,0,,,0,no_spend
u001659,2025-09-04,regular,2,mobile,6,0,,,0,no_spend
u001660,2025-10-11,regular,2,web,5,0,,,0,no_spend
u001661,2026-01-13,regular,3,mobile,2,0,,,0,no_spend
u001662,2025-09-30,premium,2,mobile,5,0,,,0,no_spend
u001663,2026-01-01,regular,2,web,2,1,2026-01-05 18:04:02,2026-01-05 18:04:02,0,low
u001664,2025-09-28,regular,1,web,3,0,,,0,no_spend
u001665,2025-07-16,premium,2,mobile,6,0,,,0,no_spend
u001666,2025-08-10,value,2,web,2,0,,,0,no_spend
u001667,2025-09-17,premium,1,mobile,6,2,2025-12-18 02:45:14,2026-01-04 06:37:16,1,high
u001668,2025-08-30,regular,2,web,5,0,,,0,no_spend
u001669,2025-12-22,regular,2,web,2,1,2026-01-13 05:19:46,2026-01-13 05:19:46,0,low
u001670,2025-11-12,premium,3,mobile,4,0,,,0,no_spend
u001671,2025-10-22,regular,2,web,4,0,,,0,no_spend
u001672,2025-10-04,regular,2,web,5,0,,,0,no_spend
u001673,2025-09-14,value,2,mobile,4,0,,,0,no_spend
u001674,2025-10-30,regular,1,web,3,1,2026-01-01 02:45:33,2026-01-01 02:45:33,0,low
u001675,2025-07-19,regular,1,web,3,0,,,0,no_spend
u001676,2025-07-27,value,2,mobile,3,0,,,0,no_spend
u001677,2025-08-26,regular,3,mobile,5,0,,,0,no_spend
u001678,2025-07-29,regular,1,mobile,1,0,,,0,no_spend
u001679,2025-11-12,regular,2,web,3,0,,,0,no_spend
u001680,2025-06-28,value,3,web,2,0,,,0,no_spend
u001681,2025-07-27,regular,3,mobile,1,0,,,0,no_spend
u001682,2025-12-29,value,2,mobile,5,0,,,0,no_spend
u001683,2026-01-18,value,2,web,6,0,,,0,no_spend
u001684,2025-10-03,regular,2,mobile,1,0,,,0,no_spend
u001685,2025-10-05,value,3,web,3,0,,,0,no_spend
u001686,2025-12-02,value,1,mobile,3,0,,,0,no_spend
u001687,2025-07-01,regular,3,mobile,3,0,,,0,no_spend
u001688,2025-09-21,value,1,mobile,4,1,2025-10-28 08:31:07,2025-10-28 08:31:07,0,medium
u001689,2025-07-14,premium,3,mobile,3,1,2026-01-11 14:50:30,2026-01-11 14:50:30,0,low
u001690,2025-09-15,premium,1,web,2,0,,,0,no_spend
u001691,2026-01-16,regular,1,mobile,3,0,,,0,no_spend
u001692,2025-11-28,premium,1,web,8,1,2025-12-07 04:59:09,2025-12-07 04:59:09,0,high
u001693,2026-01-16,premium,2,mobile,6,0,,,0,no_spend
u001694,2025-11-27,value,2,mobile,4,0,,,0,no_spend
u001695,2025-10-29,regular,1,web,4,0,,,0,no_spend
u001696,2025-11-28,value,2,web,4,0,,,0,no_spend
u001697,2025-11-08,regular,2,web,3,0,,,0,no_spend
u001698,2025-09-28,regular,3,web,2,0,,,0,no_spend
u001699,2025-08-23,value,3,web,1,0,,,0,no_spend
u001700,2025-10-10,value,2,mobile,2,1,2025-11-02 19:00:05,2025-11-02 19:00:05,0,high
u001701,2025-08-16,premium,1,web,6,0,,,0,no_spend
u001702,2025-10-03,value,2,mobile,3,0,,,0,no_spend
u001703,2025-07-24,value,3,mobile,3,1,2026-01-04 23:56:23,2026-01-04 23:56:23,0,low
u001704,2025-10-20,value,1,mobile,3,2,2025-12-08 23:23:56,2025-12-11 10:08:51,1,high
u001705,2025-08-13,regular,2,web,3,0,,,0,no_spend
u001706,2025-08-24,regular,3,mobile,2,0,,,0,no_spend
u001707,2025-10-06,regular,3,mobile,2,0,,,0,no_spend
u001708,2025-07-27,regular,2,mobile,4,0,,,0,no_spend
u001709,2026-01-11,value,2,mobile,5,1,2025-12-06 09:33:31,2025-12-06 09:33:31,0,low
u001710,2025-09-25,value,2,mobile,7,1,2026-01-02 06:31:40,2026-01-02 06:31:40,0,medium
u001711,2025-09-05,regular,3,web,2,0,,,0,no_spend
u001712,2025-06-29,regular,1,mobile,4,2,2025-11-07 21:53:11,2026-01-11 19:15:07,1,high
u001713,2025-12-17,regular,1,web,6,0,,,0,no_spend
u001714,2025-11-01,regular,2,mobile,3,0,,,0,no_spend
u001715,2025-09-18,regular,1,web,6,1,2025-12-31 04:43:18,2025-12-31 04:43:18,0,medium
u001716,2025-08-14,regular,2,web,9,1,2025-11-30 14:56:35,2025-11-30 14:56:35,0,medium
u001717,2025-11-26,regular,2,web,7,0,,,0,no_spend
u001718,2026-01-07,regular,3,web,8,0,,,0,no_spend
u001719,2025-09-11,regular,3,mobile,6,0,,,0,no_spend
u001720,2025-07-21,regular,2,web,1,0,,,0,no_spend
u001721,2025-07-16,premium,3,mobile,5,0,,,0,no_spend
u001722,2025-06-24,regular,2,web,4,0,,,0,no_spend
u001723,2025-11-26,value,2,mobile,5,0,,,0,no_spend
u001724,2026-01-15,value,1,web,2,0,,,0,no_spend
u001725,2026-01-17,regular,3,web,4,0,,,0,no_spend
u001726,2025-12-05,regular,3,web,6,1,2025-11-02 20:01:46,2025-11-02 20:01:46,0,high
u001727,2025-07-27,regular,3,mobile,5,0,,,0,no_spend
u001728,2026-01-14,regular,3,mobile,7,2,2025-12-08 03:37:54,2026-01-11 12:35:11,1,high
u001729,2025-08-31,value,3,mobile,3,0,,,0,no_spend
u001730,2025-09-01,regular,1,web,7,1,2026-01-06 10:13:10,2026-01-06 10:13:10,0,medium
u001731,2025-11-14,regular,3,web,3,0,,,0,no_spend
u001732,2025-07-03,regular,2,web,4,2,2025-10-26 02:47:25,2025-11-01 07:42:33,1,high
u001733,2025-12-13,regular,2,web,3,0,,,0,no_spend
u001734,2026-01-18,value,2,mobile,5,0,,,0,no_spend
u001735,2025-12-03,regular,2,web,2,0,,,0,no_spend
u001736,2025-12-04,regular,2,mobile,4,0,,,0,no_spend
u001737,2025-09-13,premium,1,mobile,2,0,,,0,no_spend
u001738,2025-07-07,regular,1,web,3,0,,,0,no_spend
u001739,2025-12-06,value,2,web,3,0,,,0,no_spend
u001740,2025-10-26,regular,3,web,3,0,,,0,no_spend
u001741,2025-12-31,regular,2,web,4,0,,,0,no_spend
u001742,2025-07-17,value,2,web,4,0,,,0,no_spend
u001743,2025-08-26,regular,2,mobile,2,0,,,0,no_spend
u001744,2025-09-07,value,2,web,6,1,2025-12-12 07:43:19,2025-12-12 07:43:19,0,low
u001745,2025-11-13,value,1,mobile,7,2,2025-11-25 13:56:38,2025-12-09 08:49:35,1,high
u001746,2025-12-05,value,3,mobile,6,1,2026-01-04 08:32:18,2026-01-04 08:32:18,0,medium
u001747,2026-01-11,value,1,mobile,4,0,,,0,no_spend
u001748,2025-08-24,premium,3,mobile,4,1,2025-12-08 01:19:24,2025-12-08 01:19:24,0,medium
u001749,2025-10-05,regular,3,web,2,0,,,0,no_spend
u001750,2025-06-29,value,2,web,3,2,2025-12-09 10:44:46,2025-12-14 09:49:43,1,medium
u001751,2025-08-15,regular,3,web,1,0,,,0,no_spend
u001752,2025-09-09,regular,2,mobile,3,0,,,0,no_spend
u001753,2025-10-26,value,3,mobile,3,1,2025-12-21 12:37:05,2025-12-21 12:37:05,0,low
u001754,2025-09-30,value,3,web,1,0,,,0,no_spend
u001755,2025-09-07,regular,3,web,3,0,,,0,no_spend
u001756,2025-11-01,value,2,web,2,1,2025-11-20 17:25:44,2025-11-20 17:25:44,0,low
u001757,2025-12-14,regular,3,web,3,0,,,0,no_spend
u001758,2025-08-13,value,3,mobile,4,0,,,0,no_spend
u001759,2025-09-03,regular,2,web,2,0,,,0,no_spend
u001760,2025-11-18,regular,3,web,2,0,,,0,no_spend
u001761,2025-12-03,value,3,web,4,1,2026-01-12 22:23:15,2026-01-12 22:23:15,0,medium
u001762,2025-12-13,value,2,web,2,0,,,0,no_spend
u001763,2025-08-06,premium,3,web,2,0,,,0,no_spend
u001764,2025-10-14,regular,2,mobile,2,1,2026-01-02 10:36:36,2026-01-02 10:36:36,0,medium
u001765,2025-12-29,regular,2,web,4,0,,,0,no_spend
u001766,2025-09-13,value,1,mobile,2,1,2026-01-06 19:57:45,2026-01-06 19:57:45,0,low
u001767,2025-09-21,value,1,web,2,0,,,0,no_spend
u001768,2026-01-16,regular,3,web,5,1,2025-12-08 03:03:03,2025-12-08 03:03:03,0,low
u001769,2025-07-17,premium,2,web,7,0,,,0,no_spend
u001770,2025-11-18,value,2,web,2,0,,,0,no_spend
u001771,2025-12-18,regular,1,web,5,0,,,0,no_spend
u001772,2025-07-25,regular,2,web,5,0,,,0,no_spend
u001773,2025-11-20,value,3,mobile,4,0,,,0,no_spend
u001774,2025-09-30,value,3,mobile,1,0,,,0,no_spend
u001775,2025-12-19,value,1,mobile,4,0,,,0,no_spend
u001776,2025-12-31,regular,2,web,4,0,,,0,no_spend
u001777,2025-12-23,regular,2,mobile,1,0,,,0,no_spend
u001778,2025-07-06,regular,2,mobile,5,0,,,0,no_spend
u001779,2025-11-29,value,2,web,6,0,,,0,no_spend
u001780,2026-01-02,regular,2,web,2,0,,,0,no_spend
u001781,2025-10-31,regular,2,web,2,1,2025-11-06 21:34:00,2025-11-06 21:34:00,0,high
u001782,2025-10-27,regular,2,mobile,3,0,,,0,no_spend
u001783,2025-07-02,regular,2,web,2,0,,,0,no_spend
u001784,2025-12-20,value,2,web,6,0,,,0,no_spend
u001785,2025-07-03,regular,3,mobile,4,0,,,0,no_spend
u001786,2025-08-28,regular,3,web,5,0,,,0,no_spend
u001787,2026-01-03,regular,2,mobile,5,1,2025-11-10 12:27:48,2025-11-10 12:27:48,0,medium
u001788,2026-01-08,value,3,mobile,4,0,,,0,no_spend
u001789,2026-01-17,regular,3,mobile,4,0,,,0,no_spend
u001790,2025-10-01,regular,1,mobile,2,0,,,0,no_spend
u001791,2025-07-30,value,2,web,5,0,,,0,no_spend
u001792,2025-10-03,premium,2,mobile,2,0,,,0,no_spend
u001793,2025-07-14,regular,3,mobile,5,1,2025-11-01 02:43:33,2025-11-01 02:43:33,0,high
u001794,2025-12-23,value,1,mobile,10,0,,,0,no_spend
u001795,2025-10-19,regular,2,web,1,0,,,0,no_spend
u001796,2025-09-16,regular,2,web,3,1,2025-12-16 05:16:10,2025-12-16 05:16:10,0,low
u001797,2025-07-10,premium,2,web,3,1,2025-11-03 16:25:51,2025-11-03 16:25:51,0,low
u001798,2025-09-16,value,3,web,6,0,,,0,no_spend
u001799,2025-12-22,value,2,mobile,4,0,,,0,no_spend
u001800,2025-11-18,regular,3,mobile,4,0,,,0,no_spend
u001801,2025-07-10,value,3,mobile,2,0,,,0,no_spend
u001802,2025-07-27,regular,3,mobile,4,0,,,0,no_spend
u001803,2025-09-13,regular,1,web,4,1,2026-01-16 13:01:37,2026-01-16 13:01:37,0,medium
u001804,2025-07-14,value,3,web,6,0,,,0,no_spend
u001805,2026-01-05,regular,1,web,2,0,,,0,no_spend
u001806,2025-11-07,premium,2,web,2,0,,,0,no_spend
u001807,2025-07-13,regular,3,web,3,0,,,0,no_spend
u001808,2025-12-05,regular,2,web,2,0,,,0,no_spend
u001809,2025-09-08,value,2,web,3,0,,,0,no_spend
u001810,2025-08-13,value,2,mobile,8,0,,,0,no_spend
u001811,2025-10-21,premium,3,web,1,0,,,0,no_spend
u001812,2025-06-26,regular,3,web,4,0,,,0,no_spend
u001813,2025-09-29,regular,2,web,1,0,,,0,no_spend
u001814,2025-12-17,premium,3,mobile,4,0,,,0,no_spend
u001815,2026-01-04,value,1,mobile,0,0,,,0,no_spend
u001816,2025-09-03,regular,1,web,1,0,,,0,no_spend
u001817,2025-11-05,value,2,web,1,0,,,0,no_spend
u001818,2025-08-10,value,3,mobile,4,0,,,0,no_spend
u001819,2025-10-19,regular,1,mobile,9,2,2025-10-30 02:30:23,2025-11-19 03:39:43,1,high
u001820,2025-08-15,regular,1,mobile,4,1,2026-01-04 05:53:32,2026-01-04 05:53:32,0,low
u001821,2025-10-21,premium,1,web,4,1,2026-01-05 22:44:47,2026-01-05 22:44:47,0,medium
u001822,2025-07-29,value,3,mobile,3,0,,,0,no_spend
u001823,2026-01-07,regular,1,mobile,4,0,,,0,no_spend
u001824,2025-12-26,regular,2,web,4,0,,,0,no_spend
u001825,2025-09-02,regular,3,mobile,4,0,,,0,no_spend
u001826,2025-12-03,premium,1,web,2,1,2025-11-11 10:20:17,2025-11-11 10:20:17,0,low
u001827,2025-07-13,regular,2,mobile,4,2,2025-11-16 19:05:10,2025-11-28 03:24:09,1,medium
u001828,2025-11-25,regular,2,web,3,1,2025-12-09 23:01:46,2025-12-09 23:01:46,0,low
u001829,2025-08-21,value,3,web,5,1,2025-12-21 10:16:02,2025-12-21 10:16:02,0,low
u001830,2025-07-21,value,2,mobile,4,0,,,0,no_spend
u001831,2025-11-12,premium,2,mobile,6,1,2025-11-28 16:50:19,2025-11-28 16:50:19,0,medium
u001832,2025-09-30,regular,1,web,4,0,,,0,no_spend
u001833,2025-10-12,value,3,mobile,1,0,,,0,no_spend
u001834,2025-10-10,value,3,web,6,1,2026-01-10 02:16:28,2026-01-10 02:16:28,0,low
u001835,2025-07-05,regular,1,web,2,0,,,0,no_spend
u001836,2025-07-04,regular,2,mobile,5,1,2025-11-05 10:04:33,2025-11-05 10:04:33,0,low
u001837,2025-10-27,value,3,web,3,0,,,0,no_spend
u001838,2025-11-01,regular,1,web,3,0,,,0,no_spend
u001839,2025-07-03,regular,2,mobile,4,1,2026-01-15 18:30:14,2026-01-15 18:30:14,0,low
u001840,2025-09-10,regular,2,web,6,1,2026-01-12 07:21:30,2026-01-12 07:21:30,0,high
u001841,2025-10-30,value,2,web,7,1,2025-11-14 07:37:37,2025-11-14 07:37:37,0,low
u001842,2025-11-08,regular,2,web,6,0,,,0,no_spend
u001843,2025-12-14,value,2,mobile,5,0,,,0,no_spend
u001844,2025-09-19,regular,1,web,4,0,,,0,no_spend
u001845,2025-10-16,regular,2,web,4,0,,,0,no_spend
u001846,2025-10-22,regular,3,mobile,4,0,,,0,no_spend
u001847,2025-08-27,value,2,web,5,0,,,0,no_spend
u001848,2025-07-04,premium,1,web,3,0,,,0,no_spend
u001849,2025-06-24,value,3,mobile,5,0,,,0,no_spend
u001850,2025-12-16,regular,1,mobile,7,0,,,0,no_spend
u001851,2025-08-04,premium,3,web,4,1,2025-10-30 01:24:17,2025-10-30 01:24:17,0,medium
u001852,2025-11-02,regular,2,mobile,3,0,,,0,no_spend
u001853,2025-10-22,regular,3,mobile,4,0,,,0,no_spend
u001854,2025-09-15,regular,1,web,3,1,2025-10-23 13:39:28,2025-10-23 13:39:28,0,low
u001855,2025-12-15,regular,1,mobile,2,0,,,0,no_spend
u001856,2025-11-17,regular,2,mobile,5,1,2025-11-13 08:29:26,2025-11-13 08:29:26,0,low
u001857,2025-06-28,regular,1,mobile,5,1,2025-10-29 07:31:15,2025-10-29 07:31:15,0,low
u001858,2025-12-03,value,1,mobile,4,1,2025-11-08 21:15:10,2025-11-08 21:15:10,0,low
u001859,2025-10-07,regular,3,mobile,8,0,,,0,no_spend
u001860,2025-09-04,value,3,mobile,2,0,,,0,no_spend
u001861,2025-11-23,premium,1,mobile,4,1,2025-12-03 13:50:13,2025-12-03 13:50:13,0,low
u001862,2025-11-14,value,3,mobile,5,0,,,0,no_spend
u001863,2025-08-27,value,3,mobile,6,1,2025-11-27 14:18:00,2025-11-27 14:18:00,0,low
u001864,2026-01-15,premium,3,mobile,8,0,,,0,no_spend
u001865,2025-11-06,value,2,mobile,4,1,2025-12-21 20:45:14,2025-12-21 20:45:14,0,low
u001866,2025-10-28,regular,2,web,1,0,,,0,no_spend
u001867,2025-07-08,regular,2,web,4,0,,,0,no_spend
u001868,2025-08-21,value,2,mobile,1,0,,,0,no_spend
u001869,2025-09-25,value,3,web,5,0,,,0,no_spend
u001870,2025-11-02,regular,1,mobile,4,1,2025-12-03 02:50:50,2025-12-03 02:50:50,0,low
u001871,2025-10-09,value,2,mobile,3,0,,,0,no_spend
u001872,2025-11-30,value,1,mobile,1,0,,,0,no_spend
u001873,2025-08-17,value,3,web,5,0,,,0,no_spend
u001874,2025-11-17,regular,2,mobile,0,0,,,0,no_spend
u001875,2025-12-11,value,2,web,4,0,,,0,no_spend
u001876,2025-12-01,value,3,web,9,0,,,0,no_spend
u001877,2025-12-02,regular,3,web,4,1,2026-01-12 07:29:11,2026-01-12 07:29:11,0,medium
u001878,2025-12-27,regular,1,web,3,0,,,0,no_spend
u001879,2025-07-11,value,3,web,3,0,,,0,no_spend
u001880,2025-11-16,value,3,mobile,3,0,,,0,no_spend
u001881,2026-01-12,premium,1,mobile,1,0,,,0,no_spend
u001882,2025-10-21,regular,3,web,2,0,,,0,no_spend
u001883,2025-08-08,regular,2,web,7,3,2025-12-14 04:15:17,2026-01-16 17:06:42,1,high
u001884,2026-01-19,regular,2,web,3,0,,,0,no_spend
u001885,2025-07-30,value,2,mobile,3,0,,,0,no_spend
u001886,2025-09-01,regular,2,mobile,2,0,,,0,no_spend
u001887,2025-07-29,premium,1,web,3,0,,,0,no_spend
u001888,2025-09-28,premium,1,web,5,1,2025-11-22 18:55:38,2025-11-22 18:55:38,0,low
u001889,2025-09-19,value,1,web,7,0,,,0,no_spend
u001890,2025-10-04,value,2,mobile,4,0,,,0,no_spend
u001891,2026-01-04,value,2,web,3,0,,,0,no_spend
u001892,2025-10-01,value,1,web,4,0,,,0,no_spend
u001893,2025-10-09,value,2,web,4,1,2025-12-16 06:21:15,2025-12-16 06:21:15,0,medium
u001894,2025-12-26,regular,2,web,1,0,,,0,no_spend
u001895,2025-12-12,value,2,web,1,0,,,0,no_spend
u001896,2025-08-12,premium,3,web,6,1,2025-12-09 11:00:54,2025-12-09 11:00:54,0,low
u001897,2025-06-26,value,2,mobile,3,0,,,0,no_spend
u001898,2025-11-02,value,3,web,3,0,,,0,no_spend
u001899,2025-12-17,premium,1,web,6,0,,,0,no_spend
u001900,2025-10-17,regular,3,mobile,5,0,,,0,no_spend
u001901,2025-08-06,regular,3,web,4,0,,,0,no_spend
u001902,2025-11-26,regular,3,mobile,5,1,2025-11-28 14:29:05,2025-11-28 14:29:05,0,medium
u001903,2025-11-11,value,2,mobile,3,0,,,0,no_spend
u001904,2025-10-20,value,2,web,2,0,,,0,no_spend
u001905,2025-12-21,regular,2,mobile,4,0,,,0,no_spend
u001906,2025-12-05,regular,2,mobile,5,0,,,0,no_spend
u001907,2025-11-10,regular,3,mobile,3,0,,,0,no_spend
u001908,2025-11-10,value,3,web,4,0,,,0,no_spend
u001909,2025-11-09,regular,2,web,4,1,2025-12-25 07:13:01,2025-12-25 07:13:01,0,medium
u001910,2025-10-11,regular,1,web,6,0,,,0,no_spend
u001911,2025-09-28,value,2,mobile,0,0,,,0,no_spend
