session_id,user_id,start_ts,device,channel,campaign_id,is_new_user,variant,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,time_to_payment_sec,net_amount,gross_amount,discount_amount
s0000201,guest,2026-01-10 05:31:35,web,referral,c023,0,not-eligible,0,0,0,0,0,11.0,,,,,0.0,0.0,0.0
s0000202,u002187,2025-12-09 09:22:46,mobile,organic,c023,0,not-eligible,1,0,0,0,0,114.0,,,,,0.0,0.0,0.0
s0000203,u000721,2026-01-03 16:54:27,web,referral,c013,0,not-eligible,1,0,0,0,0,146.0,,,,,0.0,0.0,0.0
s0000204,u000613,2025-12-19 10:28:47,mobile,organic,c007,0,not-eligible,0,0,0,0,0,39.0,,,,,0.0,0.0,0.0
s0000205,u001593,2026-01-01 03:26:03,web,paid_social,c003,0,b,0,0,0,0,0,78.0,,,,,0.0,0.0,0.0
s0000206,u002194,2025-12-22 19:18:31,mobile,organic,c035,1,not-eligible,0,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0000207,u001886,2026-01-12 07:51:29,web,referral,c001,0,b,1,0,0,0,0,86.0,,,,,0.0,0.0,0.0
s0000208,u000397,2025-11-10 17:37:19,web,paid_social,c021,1,b,1,0,0,0,0,49.0,,,,,0.0,0.0,0.0
s0000209,u001794,2025-11-08 15:06:44,web,organic,c011,1,b,1,1,1,1,0,252.0,138.0,213.0,,252.0,0.0,0.0,0.0
s0000210,guest,2025-12-24 13:39:57,mobile,referral,c034,0,not-eligible,1,1,1,1,1,497.0,253.0,359.0,497.0,432.0,5702.07,6381.79,679.72
s0000211,u000489,2025-12-05 13:35:20,web,organic,c029,1,a,1,0,0,0,0,141.0,,,,,0.0,0.0,0.0
s0000212,u002058,2025-12-14 08:45:51,web,referral,c004,1,a,1,1,1,1,1,417.0,179.0,251.0,417.0,319.0,5862.93,6305.04,442.11
s0000213,u002090,2025-12-24 05:01:40,mobile,organic,c006,0,not-eligible,0,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0000214,u000816,2025-12-09 17:01:15,mobile,organic,c007,0,not-eligible,1,1,1,1,1,395.0,196.0,281.0,395.0,356.0,11481.3,12398.07,916.77
s0000215,u000058,2025-12-31 07:59:38,mobile,organic,c029,1,not-eligible,0,0,0,0,0,7.0,,,,,0.0,0.0,0.0
s0000216,u000462,2025-11-19 03:19:46,web,paid_social,c004,1,b,0,0,0,0,0,42.0,,,,,0.0,0.0,0.0
s0000217,u001191,2026-01-06 17:59:43,web,email,c010,0,b,0,0,0,0,0,86.0,,,,,0.0,0.0,0.0
s0000218,u000131,2025-10-31 03:09:25,mobile,paid_social,c020,0,not-eligible,1,0,0,0,0,81.0,,,,,0.0,0.0,0.0
s0000219,u000500,2025-12-17 12:01:29,web,organic,c008,0,a,0,0,0,0,0,45.0,,,,,0.0,0.0,0.0
s0000220,u000328,2026-01-09 13:15:44,mobile,search,c016,0,not-eligible,1,0,0,0,0,198.0,,,,,0.0,0.0,0.0
s0000221,u002095,2025-11-13 04:23:43,mobile,search,c013,0,not-eligible,1,0,0,0,0,144.0,,,,,0.0,0.0,0.0
s0000222,u000782,2025-11-19 20:32:20,mobile,search,c017,0,not-eligible,0,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0000223,guest,2025-11-17 22:19:49,mobile,search,c002,0,not-eligible,1,0,0,0,0,40.0,,,,,0.0,0.0,0.0
s0000224,guest,2025-12-11 05:23:08,web,search,c015,0,not-eligible,0,0,0,0,0,103.0,,,,,0.0,0.0,0.0
s0000225,u000029,2025-11-27 14:22:45,mobile,search,c022,0,not-eligible,1,0,0,0,0,32.0,,,,,0.0,0.0,0.0
s0000226,u001194,2025-10-31 03:46:05,mobile,paid_social,c017,1,not-eligible,1,0,0,0,0,115.0,,,,,0.0,0.0,0.0
s0000227,u002008,2026-01-09 15:45:23,mobile,organic,c038,0,not-eligible,1,0,0,0,0,103.0,,,,,0.0,0.0,0.0
s0000228,guest,2025-11-08 20:40:39,web,referral,c016,0,not-eligible,1,1,0,0,0,195.0,195.0,,,,0.0,0.0,0.0
s0000229,guest,2025-12-08 12:11:20,web,email,c013,0,not-eligible,1,0,0,0,0,42.0,,,,,0.0,0.0,0.0
s0000230,u000030,2025-12-13 23:21:17,mobile,email,c007,0,not-eligible,1,0,0,0,0,55.0,,,,,0.0,0.0,0.0
s0000231,u001702,2025-10-25 02:36:00,mobile,email,c025,0,not-eligible,1,0,0,0,0,121.0,,,,,0.0,0.0,0.0
s0000232,u001851,2025-10-30 01:18:53,web,search,c023,0,b,1,1,1,1,1,245.0,154.0,201.0,245.0,206.0,9639.43,9975.91,336.48
s0000233,u002028,2026-01-16 21:25:33,web,referral,c003,0,not-eligible,1,1,1,1,1,357.0,231.0,283.0,357.0,341.0,10736.71,10736.71,0.0
s0000234,guest,2025-12-20 05:55:22,web,search,c035,0,not-eligible,1,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0000235,guest,2025-10-24 11:04:36,web,search,c040,0,not-eligible,1,0,0,0,0,61.0,,,,,0.0,0.0,0.0
s0000236,u001665,2025-12-31 22:02:47,web,email,c040,0,not-eligible,1,1,0,0,0,333.0,333.0,,,,0.0,0.0,0.0
s0000237,guest,2025-12-06 05:01:43,mobile,email,c032,0,not-eligible,1,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0000238,u001666,2025-10-28 05:00:26,mobile,search,c005,0,not-eligible,1,0,0,0,0,131.0,,,,,0.0,0.0,0.0
s0000239,guest,2025-12-21 17:00:02,web,email,c036,0,not-eligible,0,0,0,0,0,16.0,,,,,0.0,0.0,0.0
s0000240,u001988,2025-12-05 09:10:33,mobile,paid_social,c017,1,not-eligible,0,0,0,0,0,25.0,,,,,0.0,0.0,0.0
s0000241,u000082,2025-11-08 21:12:10,web,search,c035,0,b,1,0,0,0,0,141.0,,,,,0.0,0.0,0.0
s0000242,u000206,2026-01-08 10:24:47,mobile,referral,c010,0,not-eligible,1,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0000243,guest,2025-11-16 15:57:23,mobile,search,c028,0,not-eligible,1,1,0,0,0,218.0,218.0,,,,0.0,0.0,0.0
s0000244,guest,2025-11-16 01:13:06,web,email,c023,0,not-eligible,1,0,0,0,0,124.0,,,,,0.0,0.0,0.0
s0000245,u001219,2025-11-14 23:46:01,mobile,email,c019,0,not-eligible,1,0,0,0,0,132.0,,,,,0.0,0.0,0.0
s0000246,u002000,2025-12-29 12:16:50,web,organic,c015,1,a,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0000247,u001916,2025-12-23 23:47:32,mobile,email,c003,0,not-eligible,1,0,0,0,0,72.0,,,,,0.0,0.0,0.0
s0000248,u001583,2026-01-10 17:22:15,mobile,organic,c036,0,not-eligible,1,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0000249,u000363,2025-11-11 01:56:55,mobile,email,c029,1,not-eligible,0,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0000250,u000213,2025-12-31 05:07:25,web,paid_social,c038,0,b,0,0,0,0,0,106.0,,,,,0.0,0.0,0.0
s0000251,u000308,2025-12-12 00:21:16,web,paid_social,c021,0,a,1,0,0,0,0,136.0,,,,,0.0,0.0,0.0
s0000252,guest,2025-11-18 05:19:26,web,referral,c014,0,not-eligible,0,0,0,0,0,111.0,,,,,0.0,0.0,0.0
s0000253,u001569,2025-10-24 15:09:25,web,paid_social,c025,1,not-eligible,1,1,1,1,1,357.0,161.0,219.0,357.0,310.0,14234.04,14907.5,673.46
s0000254,u001760,2026-01-03 03:30:10,web,organic,c015,0,a,1,0,0,0,0,58.0,,,,,0.0,0.0,0.0
s0000255,u000227,2025-11-12 03:17:25,web,paid_social,c038,0,b,0,0,0,0,0,19.0,,,,,0.0,0.0,0.0
s0000256,u000605,2025-12-17 07:08:28,mobile,paid_social,c022,0,not-eligible,1,0,0,0,0,167.0,,,,,0.0,0.0,0.0
s0000257,u000744,2025-12-09 20:07:51,web,search,c028,1,a,1,0,0,0,0,168.0,,,,,0.0,0.0,0.0
s0000258,u001392,2025-10-21 20:11:13,web,organic,c026,0,a,1,0,0,0,0,185.0,,,,,0.0,0.0,0.0
s0000259,guest,2026-01-18 22:21:30,mobile,search,c016,0,not-eligible,1,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0000260,guest,2026-01-02 17:31:39,web,email,c031,0,not-eligible,1,0,0,0,0,139.0,,,,,0.0,0.0,0.0
s0000261,u000178,2025-12-04 05:21:14,mobile,paid_social,c020,1,not-eligible,0,0,0,0,0,94.0,,,,,0.0,0.0,0.0
s0000262,u001153,2025-12-21 16:06:48,mobile,email,c005,0,not-eligible,1,0,0,0,0,130.0,,,,,0.0,0.0,0.0
s0000263,u002053,2025-12-03 08:01:10,web,search,c017,0,b,1,0,0,0,0,86.0,,,,,0.0,0.0,0.0
s0000264,u000428,2025-12-27 10:52:57,web,referral,c003,0,a,1,0,0,0,0,59.0,,,,,0.0,0.0,0.0
s0000265,u001513,2025-11-02 12:43:32,mobile,email,c030,1,not-eligible,1,0,0,0,0,73.0,,,,,0.0,0.0,0.0
s0000266,guest,2025-11-30 14:41:39,web,search,c028,0,not-eligible,1,1,0,0,0,196.0,196.0,,,,0.0,0.0,0.0
s0000267,u001804,2025-11-20 15:20:11,web,search,c036,0,a,0,0,0,0,0,49.0,,,,,0.0,0.0,0.0
s0000268,u001294,2025-12-01 19:25:53,mobile,referral,c020,0,not-eligible,1,1,1,1,0,280.0,125.0,167.0,,280.0,0.0,0.0,0.0
s0000269,u001867,2025-11-30 23:35:49,mobile,referral,c040,0,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0000270,u000887,2025-11-03 07:39:32,web,search,c027,0,b,1,0,0,0,0,58.0,,,,,0.0,0.0,0.0
s0000271,u000361,2026-01-17 07:47:29,web,email,c016,0,a,1,0,0,0,0,183.0,,,,,0.0,0.0,0.0
s0000272,u001496,2025-10-22 20:02:21,mobile,referral,c013,0,not-eligible,1,0,0,0,0,127.0,,,,,0.0,0.0,0.0
s0000273,u002129,2025-10-22 08:20:01,web,organic,c038,1,a,0,0,0,0,0,78.0,,,,,0.0,0.0,0.0
s0000274,u000954,2025-11-24 01:12:33,mobile,search,c007,0,not-eligible,0,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0000275,u001804,2025-12-16 06:35:20,web,paid_social,c001,0,a,1,0,0,0,0,203.0,,,,,0.0,0.0,0.0
s0000276,u001931,2025-11-06 14:37:37,web,organic,c005,0,a,0,0,0,0,0,25.0,,,,,0.0,0.0,0.0
s0000277,u001421,2025-12-08 10:16:30,web,email,c028,0,not-eligible,0,0,0,0,0,15.0,,,,,0.0,0.0,0.0
s0000278,u001742,2025-12-25 11:45:48,mobile,organic,c032,0,not-eligible,1,0,0,0,0,112.0,,,,,0.0,0.0,0.0
s0000279,u001239,2025-10-29 21:44:49,web,search,c021,0,b,1,0,0,0,0,114.0,,,,,0.0,0.0,0.0
s0000280,u001771,2026-01-18 00:55:42,mobile,search,c017,0,not-eligible,0,0,0,0,0,8.0,,,,,0.0,0.0,0.0
s0000281,u000740,2025-11-20 17:50:58,mobile,paid_social,c008,1,not-eligible,1,0,0,0,0,143.0,,,,,0.0,0.0,0.0
s0000282,guest,2025-12-18 06:11:36,mobile,organic,c004,0,not-eligible,1,1,0,0,0,213.0,213.0,,,,0.0,0.0,0.0
s0000283,u000172,2025-10-31 09:43:51,mobile,search,c030,0,not-eligible,1,1,0,0,0,189.0,189.0,,,,0.0,0.0,0.0
s0000284,guest,2025-12-24 07:04:00,web,organic,c010,0,not-eligible,1,0,0,0,0,142.0,,,,,0.0,0.0,0.0
s0000285,u001275,2026-01-05 01:57:42,web,organic,c040,1,b,0,0,0,0,0,53.0,,,,,0.0,0.0,0.0
s0000286,u001594,2025-10-30 21:59:31,web,email,c035,0,a,0,0,0,0,0,28.0,,,,,0.0,0.0,0.0
s0000287,u000066,2025-11-01 18:26:26,web,organic,c031,1,not-eligible,1,0,0,0,0,181.0,,,,,0.0,0.0,0.0
s0000288,guest,2025-11-15 17:38:18,web,organic,c020,0,not-eligible,0,0,0,0,0,43.0,,,,,0.0,0.0,0.0
s0000289,u000015,2025-10-22 12:21:27,mobile,organic,c015,1,not-eligible,1,0,0,0,0,31.0,,,,,0.0,0.0,0.0
s0000290,u001139,2026-01-18 04:26:49,mobile,search,c035,0,not-eligible,0,0,0,0,0,17.0,,,,,0.0,0.0,0.0
s0000291,u000738,2025-12-14 07:05:08,web,organic,c002,0,a,1,1,1,1,0,218.0,82.0,136.0,,218.0,0.0,0.0,0.0
s0000292,u000117,2025-12-15 02:58:09,web,search,c038,1,b,1,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0000293,u001746,2026-01-15 17:56:03,mobile,paid_social,c033,0,not-eligible,0,0,0,0,0,84.0,,,,,0.0,0.0,0.0
s0000294,u001163,2026-01-04 07:45:33,mobile,organic,c003,0,not-eligible,1,1,0,0,0,221.0,221.0,,,,0.0,0.0,0.0
s0000295,u000023,2026-01-02 17:20:27,mobile,organic,c009,0,not-eligible,0,0,0,0,0,86.0,,,,,0.0,0.0,0.0
s0000296,u001510,2025-11-20 23:54:04,web,search,c038,0,not-eligible,1,0,0,0,0,160.0,,,,,0.0,0.0,0.0
s0000297,guest,2025-11-20 13:52:51,web,email,c027,0,not-eligible,1,1,0,0,0,166.0,166.0,,,,0.0,0.0,0.0
s0000298,u000923,2025-11-16 16:43:48,mobile,organic,c015,1,not-eligible,1,0,0,0,0,112.0,,,,,0.0,0.0,0.0
s0000299,u002090,2025-11-21 15:26:20,web,paid_social,c034,0,a,1,0,0,0,0,161.0,,,,,0.0,0.0,0.0
s0000300,guest,2025-11-23 16:42:54,mobile,referral,c028,0,not-eligible,0,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0000301,u000171,2025-11-03 00:59:02,web,organic,c037,1,a,1,0,0,0,0,39.0,,,,,0.0,0.0,0.0
s0000302,guest,2025-11-22 11:25:24,web,organic,c017,0,not-eligible,1,0,0,0,0,129.0,,,,,0.0,0.0,0.0
s0000303,guest,2025-11-30 15:32:59,mobile,email,c024,0,not-eligible,1,1,0,0,0,101.0,101.0,,,,0.0,0.0,0.0
s0000304,u000665,2025-11-18 06:45:59,mobile,referral,c025,0,not-eligible,0,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0000305,u000847,2025-11-05 07:43:32,web,organic,c002,1,a,0,0,0,0,0,51.0,,,,,0.0,0.0,0.0
s0000306,u000978,2025-11-24 01:08:33,mobile,paid_social,c027,0,not-eligible,0,0,0,0,0,55.0,,,,,0.0,0.0,0.0
s0000307,u001058,2025-12-03 17:20:13,mobile,paid_social,c029,0,not-eligible,1,0,0,0,0,109.0,,,,,0.0,0.0,0.0
s0000308,u001900,2025-12-25 07:20:58,mobile,search,c006,0,not-eligible,0,0,0,0,0,7.0,,,,,0.0,0.0,0.0
s0000309,u000026,2025-12-24 10:50:58,mobile,paid_social,c033,0,not-eligible,0,0,0,0,0,109.0,,,,,0.0,0.0,0.0
s0000310,guest,2025-11-08 16:23:50,mobile,search,c018,0,not-eligible,1,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0000311,u000526,2025-10-24 17:45:06,mobile,referral,c018,0,not-eligible,1,0,0,0,0,103.0,,,,,0.0,0.0,0.0
s0000312,u002098,2025-11-17 18:46:59,mobile,search,c009,1,not-eligible,1,0,0,0,0,139.0,,,,,0.0,0.0,0.0
s0000313,u000298,2025-11-04 13:59:26,mobile,search,c035,1,not-eligible,1,0,0,0,0,97.0,,,,,0.0,0.0,0.0
s0000314,u000221,2025-11-26 01:28:45,mobile,paid_social,c005,0,not-eligible,1,0,0,0,0,103.0,,,,,0.0,0.0,0.0
s0000315,u000268,2026-01-17 13:57:49,mobile,organic,c040,0,not-eligible,1,1,0,0,0,132.0,132.0,,,,0.0,0.0,0.0
s0000316,u000652,2025-11-06 17:41:25,web,search,c024,1,b,0,0,0,0,0,60.0,,,,,0.0,0.0,0.0
s0000317,u002072,2025-11-19 03:20:37,web,organic,c010,1,b,1,1,0,0,0,189.0,189.0,,,,0.0,0.0,0.0
s0000318,u001019,2025-12-25 16:49:23,mobile,paid_social,c028,0,not-eligible,1,1,0,0,0,272.0,272.0,,,,0.0,0.0,0.0
s0000319,u000364,2025-12-06 06:24:39,mobile,search,c029,0,not-eligible,1,0,0,0,0,87.0,,,,,0.0,0.0,0.0
s0000320,u001412,2025-10-25 09:27:39,web,email,c011,1,b,1,0,0,0,0,115.0,,,,,0.0,0.0,0.0
s0000321,guest,2025-11-04 23:49:35,mobile,email,c036,0,not-eligible,1,0,0,0,0,47.0,,,,,0.0,0.0,0.0
s0000322,guest,2026-01-13 14:42:54,web,search,c001,0,not-eligible,1,0,0,0,0,205.0,,,,,0.0,0.0,0.0
s0000323,guest,2025-10-30 17:24:45,web,paid_social,c006,0,not-eligible,1,0,0,0,0,151.0,,,,,0.0,0.0,0.0
s0000324,u001730,2025-12-17 14:22:35,mobile,organic,c039,0,not-eligible,1,0,0,0,0,146.0,,,,,0.0,0.0,0.0
s0000325,guest,2025-12-31 17:59:58,mobile,search,c031,0,not-eligible,1,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0000326,u001091,2025-11-14 07:55:28,mobile,organic,c019,0,not-eligible,1,0,0,0,0,48.0,,,,,0.0,0.0,0.0
s0000327,u001388,2025-12-25 16:44:40,mobile,organic,c013,0,not-eligible,1,0,0,0,0,167.0,,,,,0.0,0.0,0.0
s0000328,u001225,2025-11-05 17:32:59,mobile,email,c027,0,not-eligible,0,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0000329,u002140,2025-11-16 01:38:12,mobile,referral,c028,0,not-eligible,0,0,0,0,0,52.0,,,,,0.0,0.0,0.0
s0000330,u002114,2025-11-18 12:06:42,mobile,search,c004,0,not-eligible,0,0,0,0,0,14.0,,,,,0.0,0.0,0.0
s0000331,u001787,2026-01-19 02:52:32,web,organic,c018,0,not-eligible,0,0,0,0,0,27.0,,,,,0.0,0.0,0.0
s0000332,u000529,2025-11-09 18:03:08,web,organic,c025,0,a,1,1,1,1,0,319.0,116.0,212.0,,319.0,0.0,0.0,0.0
s0000333,u001164,2025-11-02 01:39:51,web,organic,c024,0,a,1,0,0,0,0,122.0,,,,,0.0,0.0,0.0
s0000334,u001769,2026-01-12 18:04:10,web,email,c031,0,not-eligible,1,0,0,0,0,67.0,,,,,0.0,0.0,0.0
s0000335,u000591,2025-11-05 00:20:47,web,search,c037,1,not-eligible,1,0,0,0,0,123.0,,,,,0.0,0.0,0.0
s0000336,u001566,2026-01-08 13:49:14,web,email,c002,0,a,0,0,0,0,0,100.0,,,,,0.0,0.0,0.0
s0000337,u000549,2025-12-18 23:33:44,web,search,c022,0,not-eligible,0,0,0,0,0,67.0,,,,,0.0,0.0,0.0
s0000338,u000309,2025-12-12 08:35:49,mobile,paid_social,c021,1,not-eligible,1,1,0,0,0,199.0,199.0,,,,0.0,0.0,0.0
s0000339,u000528,2025-12-28 01:28:03,web,paid_social,c009,0,b,1,0,0,0,0,143.0,,,,,0.0,0.0,0.0
s0000340,u002039,2025-12-25 18:44:02,web,organic,c006,0,a,1,1,0,0,0,217.0,217.0,,,,0.0,0.0,0.0
s0000341,u002190,2025-10-31 09:18:45,web,paid_social,c037,1,a,0,0,0,0,0,77.0,,,,,0.0,0.0,0.0
s0000342,u001882,2026-01-19 09:25:22,web,email,c006,0,not-eligible,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0000343,u000597,2026-01-14 05:03:28,mobile,organic,c018,0,not-eligible,0,0,0,0,0,98.0,,,,,0.0,0.0,0.0
s0000344,guest,2026-01-10 03:12:53,mobile,organic,c025,0,not-eligible,1,0,0,0,0,38.0,,,,,0.0,0.0,0.0
s0000345,guest,2025-12-16 10:43:14,mobile,search,c020,0,not-eligible,1,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0000346,u000279,2025-12-07 11:48:19,mobile,referral,c025,0,not-eligible,1,1,0,0,0,131.0,131.0,,,,0.0,0.0,0.0
s0000347,u000570,2025-12-08 16:56:16,mobile,referral,c002,0,not-eligible,0,0,0,0,0,18.0,,,,,0.0,0.0,0.0
s0000348,u000308,2025-10-22 18:50:23,mobile,organic,c023,0,not-eligible,1,0,0,0,0,187.0,,,,,0.0,0.0,0.0
s0000349,u001410,2025-12-05 09:25:49,web,email,c033,1,a,0,0,0,0,0,61.0,,,,,0.0,0.0,0.0
s0000350,u001504,2025-12-16 13:55:06,web,email,c021,1,a,0,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0000351,u000079,2025-12-19 17:22:53,mobile,email,c040,1,not-eligible,1,0,0,0,0,129.0,,,,,0.0,0.0,0.0
s0000352,u000236,2025-11-20 07:59:50,mobile,organic,c019,0,not-eligible,1,0,0,0,0,98.0,,,,,0.0,0.0,0.0
s0000353,u001054,2025-12-02 20:32:45,mobile,referral,c013,1,not-eligible,1,1,0,0,0,160.0,160.0,,,,0.0,0.0,0.0
s0000354,guest,2025-12-17 17:00:25,web,email,c020,0,not-eligible,0,0,0,0,0,85.0,,,,,0.0,0.0,0.0
s0000355,u001823,2025-11-28 23:42:57,mobile,paid_social,c013,1,not-eligible,1,0,0,0,0,134.0,,,,,0.0,0.0,0.0
s0000356,u000881,2026-01-16 00:47:17,web,organic,c014,0,not-eligible,0,0,0,0,0,28.0,,,,,0.0,0.0,0.0
s0000357,u000909,2025-12-23 22:19:52,mobile,organic,c019,0,not-eligible,0,0,0,0,0,46.0,,,,,0.0,0.0,0.0
s0000358,u000012,2025-10-21 13:19:38,web,search,c011,1,not-eligible,1,1,0,0,0,124.0,124.0,,,,0.0,0.0,0.0
s0000359,u001544,2025-10-23 12:51:35,web,email,c002,1,a,0,0,0,0,0,109.0,,,,,0.0,0.0,0.0
s0000360,guest,2025-12-22 13:37:28,web,email,c011,0,not-eligible,1,1,1,1,0,362.0,217.0,248.0,,362.0,0.0,0.0,0.0
s0000361,u001665,2025-11-27 13:53:22,web,referral,c002,0,not-eligible,1,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0000362,u001189,2026-01-04 23:50:00,web,search,c037,0,b,0,0,0,0,0,84.0,,,,,0.0,0.0,0.0
s0000363,u000594,2025-11-06 00:17:21,mobile,referral,c035,1,not-eligible,1,0,0,0,0,144.0,,,,,0.0,0.0,0.0
s0000364,u000172,2025-10-22 16:26:32,web,email,c011,0,a,1,1,0,0,0,100.0,100.0,,,,0.0,0.0,0.0
s0000365,u000695,2025-11-25 08:50:02,web,organic,c036,0,b,0,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0000366,guest,2025-12-26 16:28:28,web,organic,c015,0,not-eligible,1,1,1,1,0,266.0,204.0,230.0,,266.0,0.0,0.0,0.0
s0000367,u000257,2026-01-16 21:30:29,mobile,email,c015,0,not-eligible,1,1,1,1,1,405.0,269.0,299.0,405.0,316.0,2335.03,2492.46,157.43
s0000368,u000119,2026-01-08 23:16:06,web,paid_social,c021,0,a,1,1,0,0,0,260.0,260.0,,,,0.0,0.0,0.0
s0000369,u000478,2025-12-04 00:10:38,web,organic,c037,0,not-eligible,1,1,1,1,1,414.0,172.0,282.0,414.0,355.0,6767.06,7310.93,543.87
s0000370,u000156,2026-01-02 14:15:41,mobile,email,c030,0,not-eligible,0,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0000371,guest,2025-10-27 18:29:23,web,organic,c026,0,not-eligible,1,0,0,0,0,121.0,,,,,0.0,0.0,0.0
s0000372,u001069,2025-12-11 22:41:03,mobile,paid_social,c032,0,not-eligible,1,1,1,1,0,329.0,235.0,322.0,,329.0,0.0,0.0,0.0
s0000373,guest,2026-01-12 15:03:38,web,referral,c036,0,not-eligible,0,0,0,0,0,113.0,,,,,0.0,0.0,0.0
s0000374,guest,2025-11-26 02:46:05,mobile,organic,c029,0,not-eligible,1,0,0,0,0,95.0,,,,,0.0,0.0,0.0
s0000375,u000201,2026-01-15 20:23:36,mobile,organic,c019,0,not-eligible,0,0,0,0,0,42.0,,,,,0.0,0.0,0.0
s0000376,guest,2025-11-10 07:15:21,web,paid_social,c013,0,not-eligible,1,0,0,0,0,55.0,,,,,0.0,0.0,0.0
s0000377,guest,2025-10-30 22:44:42,mobile,paid_social,c019,0,not-eligible,0,0,0,0,0,112.0,,,,,0.0,0.0,0.0
s0000378,u001368,2025-12-07 16:03:46,web,organic,c007,0,a,1,0,0,0,0,130.0,,,,,0.0,0.0,0.0
s0000379,u000513,2026-01-11 02:13:45,web,search,c025,0,b,1,0,0,0,0,197.0,,,,,0.0,0.0,0.0
s0000380,u000853,2025-11-18 10:56:21,mobile,search,c033,0,not-eligible,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0000381,u001985,2026-01-01 10:55:20,mobile,email,c002,0,not-eligible,1,1,1,1,1,486.0,213.0,270.0,486.0,368.0,9146.39,10156.76,1010.37
s0000382,guest,2025-11-05 16:02:32,web,paid_social,c035,0,not-eligible,0,0,0,0,0,112.0,,,,,0.0,0.0,0.0
s0000383,u001683,2025-12-27 13:00:29,mobile,organic,c026,1,not-eligible,0,0,0,0,0,12.0,,,,,0.0,0.0,0.0
s0000384,u000770,2025-12-10 13:45:15,web,organic,c037,1,a,1,0,0,0,0,128.0,,,,,0.0,0.0,0.0
s0000385,guest,2025-11-06 04:36:46,web,organic,c029,0,not-eligible,0,0,0,0,0,73.0,,,,,0.0,0.0,0.0
s0000386,u001573,2025-12-25 01:38:40,web,organic,c035,0,b,1,0,0,0,0,78.0,,,,,0.0,0.0,0.0
s0000387,u001135,2025-12-24 16:17:21,mobile,organic,c031,1,not-eligible,1,0,0,0,0,151.0,,,,,0.0,0.0,0.0
s0000388,guest,2025-12-06 19:54:58,mobile,email,c015,0,not-eligible,1,0,0,0,0,160.0,,,,,0.0,0.0,0.0
s0000389,u001372,2025-11-10 17:35:10,web,email,c022,0,b,0,0,0,0,0,17.0,,,,,0.0,0.0,0.0
s0000390,u000353,2025-11-02 08:19:51,mobile,organic,c007,0,not-eligible,1,0,0,0,0,177.0,,,,,0.0,0.0,0.0
s0000391,u000554,2026-01-15 14:14:49,mobile,email,c034,0,not-eligible,1,1,0,0,0,281.0,281.0,,,,0.0,0.0,0.0
s0000392,guest,2025-12-19 11:07:52,web,search,c027,0,not-eligible,0,0,0,0,0,116.0,,,,,0.0,0.0,0.0
s0000393,u000970,2026-01-02 06:32:15,web,paid_social,c024,0,b,1,1,1,1,0,457.0,241.0,358.0,,457.0,0.0,0.0,0.0
s0000394,u001725,2025-12-23 04:01:56,mobile,email,c026,1,not-eligible,1,1,0,0,0,102.0,102.0,,,,0.0,0.0,0.0
s0000395,u001157,2026-01-04 02:14:21,web,organic,c028,0,b,0,0,0,0,0,52.0,,,,,0.0,0.0,0.0
s0000396,u000145,2025-11-05 01:33:22,web,paid_social,c010,1,a,1,0,0,0,0,221.0,,,,,0.0,0.0,0.0
s0000397,u001463,2025-12-05 03:59:19,web,organic,c025,0,a,0,0,0,0,0,7.0,,,,,0.0,0.0,0.0
s0000398,u001342,2025-12-20 11:33:56,web,referral,c025,0,b,1,1,1,1,1,370.0,141.0,154.0,370.0,272.0,2739.1,2844.6,105.5
s0000399,u000803,2025-10-30 17:53:54,web,organic,c028,0,a,1,0,0,0,0,89.0,,,,,0.0,0.0,0.0
s0000400,guest,2025-11-03 22:28:59,mobile,paid_social,c040,0,not-eligible,1,0,0,0,0,81.0,,,,,0.0,0.0,0.0
s0000401,u000772,2025-12-17 11:58:42,mobile,organic,c014,0,not-eligible,0,0,0,0,0,65.0,,,,,0.0,0.0,0.0
